Node;Mitigation;Prices;Average Mitigation;GHG Level
0;0.0;0.0;0.0;420.87
1;0.9823624499288273;252.22917369257064;1.1102230246251565e-16;459.6514084902026
2;0.7728349683186015;143.05961900525105;1.1102230246251565e-16;459.6514084902026
3;0.9971844105358733;166.61223689054628;0.6793713985299739;440.5547538431726
4;0.8211865707079679;104.01637916756265;0.6793713985299739;440.5547538431726
5;0.913464776863506;133.59316086210347;0.534468610393422;461.95107310279775
6;0.5721987401363638;50.01143090479194;0.534468610393422;461.95107310279775
7;0.9975846544786798;91.11913159889691;0.7982768238788318;414.8679424791742
8;0.7905046569273744;52.188027429211004;0.7982768238788318;414.8679424791742
9;0.8328954144055002;58.68713799672495;0.7385621001632441;427.6236130868581
10;0.8650273134745412;64.06551583011662;0.671771066315565;437.68264617626136
11;0.5650239516741982;26.703018926707145;0.7385621001632441;427.6236130868581
12;0.5437531295303006;24.927302104797924;0.671771066315565;437.68264617626136
13;0.5801226533023658;28.01870956803198;0.5559820954213549;462.4163422783964
14;0.3409253498104235;11.807909959118799;0.5559820954213549;462.4163422783964
15;0.9935144612187313;42.34553871079406;0.8237771555972162;390.25333981539785
16;0.937893028986577;36.58200401684055;0.8237771555972162;390.25333981539785
17;0.9637751379426014;39.16994257209266;0.7988691165287412;396.3089447950902
18;0.9992191356260308;42.980594627418654;0.750543077462831;404.71146122465257
19;0.9987956345706582;42.93315512759767;0.6968720289203176;412.83704499740236
20;0.6743377902642284;17.55619784291706;0.7988691165287412;396.3089447950902
21;0.7220677501887403;20.185552432165505;0.750543077462831;404.71146122465257
22;0.6976951905553859;18.8059143784574;0.6968720289203176;412.83704499740236
23;0.7586962369336931;22.41416664437687;0.7183229202451298;412.54478053429074
24;0.7639432791112171;22.74949350652292;0.6582284081670856;422.2320110198206
25;0.7663308613236228;22.90345933722314;0.5590103322764897;439.8649175952676
26;0.3795744534314104;6.504506163095832;0.7183229202451298;412.54478053429074
27;0.4595226233766109;8.78767508726859;0.6582284081670856;422.2320110198206
28;0.439849856856815;8.185262842244997;0.5590103322764897;439.8649175952676
29;0.5495693072017797;11.932019693364243;0.5302391561330949;446.85972351101793
30;0.30007254979680753;4.62368903546487;0.5302391561330949;446.85972351101793
31;0.9945951068371808;19.945481290580723;0.8358990612725675;369.9971677088453
32;0.9659812281966932;18.50482297418396;0.8358990612725675;369.9971677088453
33;0.9848495847828939;19.443843156320717;0.8321975359798175;370.9550579908066
34;0.9899046647882688;19.70260580031004;0.8098035502372707;375.1771702851365
35;0.9054453478789395;15.759614903138308;0.767483519774832;382.0946049883078
36;0.9624722829673653;18.334760118022324;0.7177637393337868;389.87517754859385
37;0.9059725253478215;15.781867564075734;0.8321975359798175;370.9550579908066
38;0.8857028014202243;14.945895126170461;0.8098035502372707;375.1771702851365
39;0.7381878771488517;9.930500225973423;0.767483519774832;382.0946049883078
40;0.992296057132476;19.826098230782584;0.7177637393337868;389.87517754859385
41;0.8497317349592912;13.557379663846596;0.7905419808881884;380.16174574712716
42;0.8260301051202577;12.704856172937568;0.7490395880015619;386.86759644765004
43;0.8639921056458997;14.093777098607006;0.697726106010617;395.06061015766835
44;0.9355462203460421;17.075623133823267;0.7202809787828113;392.2749548934554
45;0.9473330088239815;17.616968321085327;0.6647194050426577;401.16163615983885
46;0.8436537602209896;13.33419204666484;0.5729074764661953;416.75027351188413
47;0.4166273469329055;3.5270179514902025;0.7905419808881884;380.16174574712716
48;0.37907704691682703;3.0490445300693736;0.7490395880015619;386.86759644765004
49;0.6123365938614851;6.836146267738874;0.697726106010617;395.06061015766835
50;0.23934706282595222;1.6002378796317531;0.7202809787828113;392.2749548934554
51;0.7315278134629193;9.74269387653625;0.6647194050426577;401.16163615983885
52;0.7014045441579061;8.929186501149825;0.5729074764661953;416.75027351188413
53;0.6186741930221251;6.970970317520139;0.6950510694618031;398.80404011934166
54;0.6215653790140102;7.033149815156739;0.6444607715089681;406.40424821997686
55;0.5713653919798367;6.011570813304055;0.5511807751216017;422.37280023617086
56;0.5553638349434358;5.710575769813437;0.5306256487729091;425.87506350915027
57;0.25591602441384464;1.7481244392355675;0.6950510694618031;398.80404011934166
58;0.5051440244721287;4.836502781907564;0.6444607715089681;406.40424821997686
59;0.2712057680098467;1.8898225672251112;0.5511807751216017;422.37280023617086
60;0.12649942932934388;0.7332208699968126;0.5306256487729091;425.87506350915027
61;1e-05;4.9736975819044695e-05;0.5140220511327436;430.17179777105895
62;0.10640996774662981;0.6016679017836716;0.5140220511327436;430.17179777105895
"
"
Period;Expected Price;Expected Mitigation;Expected Emission
0;0.0;0.0;40.64753
1;197.64439634891085;1.1102230246251565e-16;5.3215262334187186
2;113.55830195625109;0.6069200044616979;6.993841712966037
3;44.689594176700666;0.6911480214447489;3.006724858147858
4;23.04119825111531;0.6919827744163634;1.8539216197625357
5;10.305570870189314;0.6933564536117707;1.0788148445907253
