Node;Mitigation;Prices;Average Mitigation;GHG Level
0;0.0;0.0;0.0;420.87
1;0.9993787968456007;244.5044204829231;0.0;475.57623248824393
2;0.8128620968328439;148.3231023329679;0.0;475.57623248824393
3;0.9994964720295085;167.61995914663467;0.5634182704523731;454.9999604985401
4;0.8422240038745242;110.20371734153146;0.5634182704523731;454.9999604985401
5;0.9057095674856034;130.85203291099566;0.4582659542206068;471.02623721820925
6;0.5913862283103184;53.13931718271244;0.4582659542206068;471.02623721820925
7;0.9906547707045864;89.48535437023934;0.7273100334603003;426.1773857268347
8;0.7827025938849663;51.06113570080348;0.7273100334603003;426.1773857268347
9;0.8568902589219747;62.66467977042251;0.6739486926708234;437.57591077231444
10;0.8752708673712836;65.8676982971653;0.6230401189376453;445.48671355852116
11;0.5057816595093012;21.97084270939579;0.6739486926708234;437.57591077231444
12;0.5558083065654055;25.922723551091885;0.6230401189376453;445.48671355852116
13;0.6253095824967929;32.24850784758233;0.5163927043389951;468.26770307224655
14;0.3018636421205115;9.926309754707876;0.5163927043389951;468.26770307224655
15;0.9981669414532623;42.862817964042485;0.7610755099443779;400.354380863991
16;0.979818797216487;40.85537875597085;0.7610755099443779;400.354380863991
17;0.9304563639123885;35.86719946634261;0.7360625140512084;406.43549079413225
18;0.9917453779209341;42.150332122376476;0.697245275956839;412.8822955229391
19;0.993254158980122;42.31676490115196;0.655549286914259;419.35162660437027
20;0.7237993713009861;20.28662688914141;0.7360625140512084;406.43549079413225
21;0.6451689243719719;16.089279080150003;0.697245275956839;412.8822955229391
22;0.7495276429038552;21.838102232783765;0.655549286914259;419.35162660437027
23;0.7643561692890648;22.776057143944055;0.6550131601944582;423.14970411300044
24;0.8186737135368827;26.506428942381493;0.6171235952451546;428.69361562804863
25;0.790784654167761;24.53138329399781;0.5300693196574007;443.88158515313205
26;0.4831573781979861;9.549405705010022;0.6550131601944582;423.14970411300044
27;0.5600761226985093;12.34438562338809;0.6171235952451546;428.69361562804863
28;0.3658345815621661;6.153713223340703;0.5300693196574007;443.88158515313205
29;0.4214440397740006;7.646428927495288;0.4911645167193742;453.3400590525396
30;0.17833146955106727;2.3481644527365115;0.4911645167193742;453.3400590525396
31;0.9895941304246672;19.686620777161703;0.777944758211528;379.25930213871345
32;0.9673139903621333;18.569786100019215;0.777944758211528;379.25930213871345
33;0.9479025033451276;17.643507634025514;0.7767237443379001;379.5752866150352
34;0.9918463924063056;19.802824107464136;0.7492207702523217;385.112890643975
35;0.9087944831679697;15.901457208151477;0.717602571401425;389.9658973999668
36;0.9964486779577444;20.042204911437633;0.679067353886543;396.05787762214305
37;0.8572588774960707;13.838258459742447;0.7767237443379001;379.5752866150352
38;0.8042464662271028;11.9623013074542;0.7492207702523217;385.112890643975
39;0.6832646132520604;8.466495397409979;0.717602571401425;389.9658973999668
40;0.7358778781738472;9.865026040198144;0.679067353886543;396.05787762214305
41;0.9131912098315416;16.089378000886057;0.7354681244858357;388.6718554971475
42;0.96652737107627;18.531419019807103;0.6945385624594601;395.934499851464
43;0.7936355236155368;11.614199554496508;0.662847820482581;400.2552392038451
44;0.9795896570504674;19.1778534545519;0.6615803874354058;401.796333778126
45;0.7977002699419712;11.746517768953824;0.6302449171665088;406.26552098227114
46;0.9326071443044475;16.942967341490615;0.5478720922748788;420.330058293579
47;0.27068366274555994;1.884899110845268;0.7354681244858357;388.6718554971475
48;0.6116790750508391;6.822273592018368;0.6945385624594601;395.934499851464
49;0.6262057756103766;7.133840478593448;0.662847820482581;400.2552392038451
50;0.6639699876197459;7.995623492634584;0.6615803874354058;401.796333778126
51;0.7103005355541678;9.163440239584103;0.6302449171665088;406.26552098227114
52;0.5598443184904034;5.793712146359019;0.5478720922748788;420.330058293579
53;0.6433524115508552;7.515618719974639;0.6428670699590682;406.63902804096165
54;0.7942594476872499;11.634427516018834;0.6130357634998698;410.7189863677939
55;0.39797140066158393;3.2842518692838594;0.5195924924097839;427.6483804062683
56;0.5692442967852186;5.97101541431324;0.4856248934816907;433.98157421168736
57;0.34790194153262133;2.68318265568134;0.6428670699590682;406.63902804096165
58;0.674894249354602;8.25958545310127;0.6130357634998698;410.7189863677939
59;0.4339299915321221;3.761935255108336;0.5195924924097839;427.6483804062683
60;0.560670281982737;5.809134328364741;0.4856248934816907;433.98157421168736
61;0.2358526721479473;1.5697805713096393;0.4694461611969889;438.16836241862836
62;0.0516313623424238;0.2731047089334451;0.4694461611969889;438.16836241862836
"
"
Period;Expected Price;Expected Mitigation;Expected Emission
0;0.0;0.0;40.64753
1;196.41376140794551;0.0;4.117977875909422
2;115.45375664546856;0.51084211233649;6.6443154542142135
3;44.89340650017607;0.6351728873519409;3.032814646378512
4;23.382654295265848;0.6429128973353841;1.8580616836953205
5;10.607395082355456;0.6477298426838618;0.9664511395003089
