Node;Mitigation;Prices;Average Mitigation;GHG Level
0;0.8589233027794507;211.1183251183093;0.0;420.87
1;0.9478920818906521;230.36356064887568;0.8589233772099051;422.20138228019744
2;0.7401381742120056;130.3871794882011;0.8589233772099051;422.20138228019744
3;0.9973942500918449;166.7034695723569;0.9204513427872039;411.437857308342
4;0.780442465412964;92.87286799849565;0.9204513427872039;411.437857308342
5;0.8624993349987681;116.46492026133971;0.7767751492146939;432.65306528600155
6;0.5481269425687767;46.28251361413743;0.7767751492146939;432.65306528600155
7;0.994568950456874;90.4048679380451;0.9475603814261405;390.842188072123
8;0.6916877267022437;39.3405622663579;0.9475603814261405;390.842188072123
9;0.7904334067510125;52.17764219526519;0.8739503152465554;406.56604854049544
10;0.8056747118748657;54.439440783872826;0.8045216419900345;417.2241296183995
11;0.4324330570502826;16.958653464830043;0.8739503152465554;406.56604854049544
12;0.5090969891048516;22.2185438288062;0.8045216419900345;417.2241296183995
13;0.5674626129688561;26.912358921442486;0.6978574917609711;440.00867499855406
14;0.26225569190218445;8.187599193047548;0.6978574917609711;440.00867499855406
15;0.9997512707548585;43.04027032698018;0.9535972539132683;368.9752941295783
16;0.8967085972251472;32.77656715582313;0.9535972539132683;368.9752941295783
17;0.9586488935191826;38.64473541448017;0.9171660443825934;377.8323979981019
18;0.9936056068484768;42.35561812984792;0.8631867796891763;386.83062217424805
19;0.9842023045414159;41.32709411313822;0.8051055028421583;395.8905902853357
20;0.5907523457264653;13.608576739685088;0.9171660443825934;377.8323979981019
21;0.630437564981958;15.385952765889515;0.8631867796891763;386.83062217424805
22;0.6216512191274621;14.977962102498362;0.8051055028421583;395.8905902853357
23;0.7352253604084804;20.964020963524373;0.820125746987098;397.299565243973
24;0.7817786899011553;23.9208822969384;0.7694324324500901;404.5633621584471
25;0.7418869601027718;21.36747243206247;0.6810237752433868;420.0796573652032
26;0.37372971664621596;6.35389210280716;0.820125746987098;397.299565243973
27;0.3756873420946183;6.404107175993707;0.7694324324500901;404.5633621584471
28;0.49300395008156905;9.879513175767483;0.6810237752433868;420.0796573652032
29;0.5249603028044645;11.005294273600951;0.6443128572872474;429.0047711061534
30;1e-05;0.00010589314580661928;0.6443128572872474;429.0047711061534
31;0.9815632498075403;19.277269210410413;0.9568634948989865;350.0262009647227
32;0.9943298488902927;19.93167411050044;0.9568634948989865;350.0262009647227
33;0.9927386977838396;19.849032943744522;0.9500061680618018;351.80076109938443
34;0.9653583543785292;18.474532121421966;0.9188548295221652;357.5613737333574
35;0.982431463235182;19.321150654311896;0.8715201238030399;365.1909351322172
36;0.95771021796867;18.10620627486685;0.8170267528599042;373.8899957171442
37;0.681059235532403;8.411582501968844;0.9500061680618018;351.80076109938443
38;0.6592692265942037;7.884117978596231;0.9188548295221652;357.5613737333574
39;0.6766101517166514;8.301668865456577;0.8715201238030399;365.1909351322172
40;0.8419967016289176;13.273897267224333;0.8170267528599042;373.8899957171442
41;0.972132986810925;18.80639286630689;0.8943719809699873;363.8971424597477
42;0.7264993655489855;9.602841135429351;0.8473518862909408;371.44527133179423
43;0.7933313494937867;11.6043488621555;0.7928995973697798;380.13370695361783
44;0.9653753432356775;18.475357712326478;0.8126328726019447;377.71043585664734
45;0.8356936318851896;13.046693059729266;0.7690165463384309;384.06129025273987
46;0.7969507634692571;11.72202376672101;0.6845342825133431;398.5859091366017
47;0.520609305659561;5.094717396926556;0.8943719809699873;363.8971424597477
48;0.36132378719645786;2.8374021011664547;0.8473518862909408;371.44527133179423
49;0.5724472646811636;6.032334600627245;0.7928995973697798;380.13370695361783
50;0.3776993216143757;3.032300818653328;0.8126328726019447;377.71043585664734
51;0.31037788415551026;2.2770765171864085;0.7690165463384309;384.06129025273987
52;0.742529761229876;10.054536428974897;0.6845342825133431;398.5859091366017
53;0.3845144615593079;3.1156605375385076;0.7885760130160879;383.9359706932648
54;0.5317588287760165;5.286811333170285;0.7419918793497224;391.05483463388293
55;0.7414802573167457;10.024438225045595;0.667971626443795;402.8720737281608
56;0.5432187396179081;5.489594372321267;0.6345540350304112;409.2014820727806
57;0.6836058305469174;8.475017124247326;0.7885760130160879;383.9359706932648
58;0.3470107256328021;2.6731144256195516;0.7419918793497224;391.05483463388293
59;0.19616425180530964;1.2409283075067066;0.667971626443795;402.8720737281608
60;0.3712063170958836;2.954119430185656;0.6345540350304112;409.2014820727806
61;0.29898846727706274;2.1607648281766;0.5996194987338255;418.24196815609844
62;0.25683919054361803;1.7565355671431724;0.5996194987338255;418.24196815609844
"
"
Period;Expected Price;Expected Mitigation;Expected Emission
0;211.1183251183093;0.0;5.734419282573194
1;180.3753700685384;0.8589233772099051;6.781608119887361
2;105.58094286158243;0.8486132460009488;8.155233781478008
3;38.829958573958415;0.8309724576059255;3.5661810573601422
4;21.37575406638643;0.8067437990993773;2.1374749358152267
5;9.643566917051878;0.7967369742377604;1.103157536989054
