Year;Node;Utility;Consumption;Cost;CertainEquivalence
2020;0;24.962217864768196;0.9564852496142505;0.043514750385749444;0.5146039768239133
2030;1;26.874538507973785;1.10039223320397;0.050230123384798084;0.5071754358799891
2030;2;28.004470638938248;1.1312388180355644;0.02449577259506299;0.502978720311484
2060;3;34.36226495063817;1.730862778615092;0.037356821628096844;0.48316899627663445
2060;4;35.68605411354421;1.7724206712147612;0.018051861702371802;0.479496192832435
2060;5;36.373531031843676;1.760218309460502;0.02406429264895124;0.47761920047851913
2060;6;36.61503669377523;1.7963218319187266;0.007041149793686435;0.4770102922222075
2100;7;46.46670006964816;3.0298767945478695;0.020228759882898673;0.4552274103439193
2100;8;47.868924217123705;3.1797044087087487;0.007065972516745363;0.4525515503088235
2100;9;49.01922163537287;3.1615707231358448;0.01022333160130496;0.450355681223328
2100;10;48.99056516367753;3.1520474093393775;0.010794104837116849;0.4504046246159481
2100;11;50.08733652406714;3.2544786160441643;0.002145233160187667;0.44842535502325653
2100;12;50.06707174139219;3.2480337132229447;0.0031960635915635554;0.448459249453705
2100;13;50.192731222593316;3.239837955906971;0.0042012070517877574;0.4482260015444097
2100;14;50.42235600795248;3.277630262720921;0.0006769569938124431;0.44782710451068974
2150;15;64.3683176846799;6.279595029614544;0.009656907344355765;0.42701622553663343
2150;16;65.90771215402255;6.576270097708723;0.006927524617055416;0.4250286591973204
2150;17;65.36311530830613;6.55173207636459;0.008478484684583513;0.4257425113620347
2150;18;68.85979424917446;6.523429318199278;0.009472547108566633;0.4212406039164145
2150;19;68.6267749852432;6.501244320958602;0.009196129120078122;0.42152693997988017
2150;20;68.98476499575969;6.810807007655593;0.0021879506330174997;0.42114387077524185
2150;21;68.79549165561998;6.799309433231202;0.0025917808869794063;0.42137734478086236
2150;22;68.57141481116767;6.789602202492696;0.0024980644452734365;0.42165553497029984
2150;23;70.26499146013163;6.782668981836822;0.003921410228405318;0.4195636341637974
2150;24;70.19094373656941;6.768582961910819;0.004654566588518613;0.4196509386058136
2150;25;70.10495756956473;6.756527466267881;0.0040204708798092115;0.4197533203699049
2150;26;70.27119565575367;6.889314694165696;0.0007130705019029013;0.41957727719544774
2150;27;70.14321256745961;6.885991034834793;0.000721844161230223;0.41973246299665096
2150;28;70.62396989956534;6.875428012675889;0.0013863294380948572;0.4191467383031298
2150;29;70.58133641628149;6.87101746299222;0.001620624490125651;0.4191974319946641
2150;30;70.7156086977596;6.913306887144946;3.719940028647967e-13;0.41904347910663303
2200;31;82.42363948409997;12.964588611860883;0.004283464965496994;0.40696442533017657
2200;32;86.0619228819029;13.52787721502184;0.004459295319249292;0.4034546646025639
2200;33;86.00816220490422;13.519660744251857;0.004437059493253795;0.4035052306442356
2200;34;85.76265050227083;13.48469650713686;0.004068585493618352;0.4037368616035847
2200;35;85.38053646826343;13.419865103798188;0.0042952373859418145;0.4040980416623305
2200;36;84.92650156764199;13.352338323795028;0.003970305563200952;0.40453057630840483
2200;37;90.21103640317475;14.215309795080548;0.0014950097087289703;0.3996670644571844
2200;38;90.11416893719317;14.200536414144675;0.001370305877108731;0.39975319806436477
2200;39;89.95656962239714;14.17294355929932;0.0014688883092733073;0.39989327725636337
2200;40;89.75850022567352;14.122653521376275;0.0027036572251159987;0.40006844784197826
2200;41;90.03407064343789;14.147986076212902;0.004157307635585741;0.39982116367893294
2200;42;89.8733292374778;14.154985362350432;0.0017822306414999052;0.39996710204066954
2200;43;89.66079328720805;14.113735298707194;0.002278889859145701;0.40015635056229415
2200;44;89.74191163588429;14.100911205559584;0.004068806013231078;0.40008168003740313
2200;45;89.56774074442676;14.093445450060589;0.002645378727428547;0.4002391904092416
2200;46;89.22367432884296;14.04438573590848;0.0023085485690490437;0.40054856324642846
2200;47;91.84231784491416;14.47509717380397;0.000745503711472233;0.3982339038742352
2200;48;91.79491345359071;14.472866623598955;0.0003095534293290361;0.3982755482701343
2200;49;91.72123203628729;14.451236286614614;0.0009477827707871268;0.3983388601506258
2200;50;91.749092672574;14.464595012690333;0.0003433123517915846;0.3983153320851796
2200;51;91.68594460391164;14.456243088691735;0.00021822083133149042;0.3983704457459023
2200;52;91.56149965586606;14.412073588022839;0.0018929125841774023;0.3984769449735554
2200;53;91.71537213801419;14.459014794103037;0.0003580307321842983;0.3983446660721013
2200;54;91.64831472655675;14.441831470943622;0.0007861622956363481;0.39840254617704157
2200;55;91.53410596210841;14.40771100145596;0.0018855097975194303;0.39850084594430474
2200;56;91.47443402536246;14.413567006169478;0.0008295421634628364;0.3985541864647096
2200;57;92.21147345484113;14.517941772343747;0.0015101164351689013;0.3979125379281563
2200;58;92.19788956679365;14.532187645548069;0.0002818507469456633;0.3979256079693955
2200;59;92.16110012567628;14.528959388581233;7.893600635473849e-05;0.39795765506091785
2200;60;92.14143455532994;14.52208564781601;0.00032965808694625524;0.3979743780590347
2200;61;92.11955080698702;14.52057392022194;0.0002004669974895581;0.39799348588849665
2200;62;92.4482750384407;14.570962119289828;0.00014256373249853398;0.3977092536725712
