Node;Mitigation;Prices;Average Mitigation;GHG Level
0;0.8680151968775861;216.39368393931548;0.0;420.87
1;0.9385202963290207;224.7200634869967;0.8680147478026933;421.80496532837134
2;0.7357864730581742;128.7731455525289;0.8680147478026933;421.80496532837134
3;0.9988148053821588;167.32227962503785;0.9167741987254687;412.04940689050466
4;0.7900193792042034;95.39660781857327;0.9167741987254687;412.04940689050466
5;0.8827068466681305;123.01066043993949;0.7765698137559043;432.75197825826234
6;0.5162328665570384;41.65728107884982;0.7765698137559043;432.75197825826234
7;0.9818209935619493;87.44110438007348;0.9454047802010632;391.20497441986856
8;0.708950144320249;41.37441002274873;0.9454047802010632;391.20497441986856
9;0.7938494550425169;52.67752760945699;0.8745620762442996;406.337692403478
10;0.811193536059656;55.27871157497562;0.8110906804230751;415.8240634332495
11;0.46693617040602775;19.208508288564808;0.8745620762442996;406.337692403478
12;0.47369531959800965;19.67113292959955;0.8110906804230751;415.8240634332495
13;0.5434977787485807;24.906522174829817;0.6867489352566477;442.3847383855855
14;0.32896294369509066;11.213139284112517;0.6867489352566477;442.3847383855855
15;0.9980335511950127;42.847907900837306;0.9501950799531449;369.65121409421704
16;0.8903588857578408;32.22208614830551;0.9501950799531449;369.65121409421704
17;0.9398537326349895;36.77256503906916;0.9173735382780989;377.63072951628254
18;0.9823783255479505;41.13021990220664;0.8642047399010181;386.58701024591926
19;0.9900197031526694;41.96069939582376;0.8116529031469069;394.6647637546232
20;0.5386991474884606;11.516024829501287;0.9173735382780989;377.63072951628254
21;0.6774733471071618;17.71998486759738;0.8642047399010181;386.58701024591926
22;0.6858416005877203;18.163087115116294;0.8116529031469069;394.6647637546232
23;0.7097069148430825;19.475932201876386;0.8248829075046417;396.14687967736586
24;0.7342847630400801;20.907564413011897;0.7710579021212942;404.53416633093804
25;0.7820200186783272;23.937072909737786;0.6682092123805159;422.57043137175066
26;0.29533016159580183;4.522265863398861;0.8248829075046417;396.14687967736586
27;0.4151473407048366;7.467402518925835;0.7710579021212942;404.53416633093804
28;0.506611976746858;10.348542503705326;0.6682092123805159;422.57043137175066
29;0.5142028819335157;10.616801731822395;0.6424045032636068;428.84403687586683
30;0.30539301846002054;4.73883533773635;0.6424045032636068;428.84403687586683
31;0.990770329392424;19.74722855640773;0.9535289690025428;350.6202784895842
32;0.9251363397337201;16.609886101631812;0.9535289690025428;350.6202784895842
33;0.9491662884713389;17.70252957034167;0.9463634216620308;352.4746089536617
34;0.9993052889953226;20.192100856474074;0.9178788330411346;357.7730804609631
35;0.9368884867274343;17.13651349499029;0.8717345227997721;365.1912760642765
36;0.9880163241955228;19.60558266401516;0.8235207320360691;372.7268253781188
37;0.6678739774216063;8.089174395793759;0.9463634216620308;352.4746089536617
38;0.6507988620810142;7.686292522577633;0.9178788330411346;357.7730804609631
39;0.605730349626938;6.697738327721819;0.8717345227997721;365.1912760642765
40;0.9370769707695082;17.145079317921198;0.8235207320360691;372.7268253781188
41;0.7525536667836839;10.345796581359705;0.8911827520025443;364.68160580942833
42;0.6743162199161199;8.245447324627508;0.8514436556796102;370.4422288620254
43;0.7132277631492473;9.241603659435683;0.803278250408455;377.96526024122727
44;0.7454660265812378;10.139141454790234;0.8155166198675254;377.25615207035213
45;0.7127068571381888;9.227654778601641;0.7671972096832245;384.7386257659429
46;0.9414456869335904;17.344691400888227;0.6751902643973203;400.00774671769796
47;0.5226772518540846;5.129964885564522;0.8911827520025443;364.68160580942833
48;0.11611405893588851;0.6644348794801893;0.8514436556796102;370.4422288620254
49;0.5940244283576585;6.45772664648973;0.803278250408455;377.96526024122727
50;0.45709247533219843;4.091817441865795;0.8155166198675254;377.25615207035213
51;0.5988310196989755;6.555476262451945;0.7671972096832245;384.7386257659429
52;0.7145419907544623;9.276872536929048;0.6751902643973203;400.00774671769796
53;0.7228515965831737;9.502422418139226;0.7879406110762143;384.39238465552876
54;0.22384127968448597;1.4669844776772973;0.7459592088359319;390.2346842041034
55;0.5210924754612694;5.102937471780706;0.6568623454450794;404.75071491186543
56;0.780595033952714;11.19816886383094;0.6323829379511523;409.4558724154319
57;0.024436615873998015;0.1251136522891499;0.7879406110762143;384.39238465552876
58;0.04504474196919762;0.23638416841231474;0.7459592088359319;390.2346842041034
59;0.5124362741893865;4.95708278415864;0.6568623454450794;404.75071491186543
60;0.5543462832737461;5.691817110280913;0.6323829379511523;409.4558724154319
61;0.40738969146600784;3.405473556985955;0.6184870318003446;413.0519131650753
62;1e-05;4.9736975819044695e-05;0.6184870318003446;413.0519131650753
"
"
Period;Expected Price;Expected Mitigation;Expected Emission
0;216.39368393931548;0.0;5.364856244462413
1;176.7466045197628;0.8680147478026933;7.079929706397921
2;106.84670724060013;0.8466720062406865;8.162158583306814
3;38.97138203304519;0.8294516180312715;3.499256531463414
4;21.52168704241701;0.8062475983186534;2.0312397530202997
5;9.031849621902824;0.7974042103555594;1.2117891616786085
