Year;Node;Utility;Consumption;Cost;CertainEquivalence
2020;0;24.96199024708653;0.9551198699775212;0.04488013002247885;0.5146020575070882
2030;1;26.877057200744883;1.1021320406313297;0.04873194475987511;0.5071688176652906
2030;2;28.003883106669903;1.1317002007418442;0.024099592313814578;0.5029816710941991
2060;3;34.35938385690913;1.7305095380130635;0.03752351086082647;0.4831769032470812
2060;4;35.68319855004833;1.771238718585708;0.01868522582553195;0.47950284015262706
2060;5;36.36577013301194;1.7571480357540914;0.025763903815834308;0.47763690114777085
2060;6;36.6178676380542;1.7981011624163878;0.006056507196269889;0.4770045191543309
2100;7;46.45766362489376;3.0319721138452675;0.019432383778327445;0.4552465769012036
2100;8;47.8742191513746;3.1779640985221507;0.007555358227966807;0.452540473201795
2100;9;49.02421937014917;3.16123181627345;0.010349160667843573;0.4503461450034678
2100;10;48.985788606535365;3.1520176411042633;0.011006814754112509;0.45041356875486
2100;11;50.08945922575535;3.253062613998234;0.0025832347469798116;0.44842079240315386
2100;12;50.06711262447053;3.2499728880878016;0.0026755493580473667;0.4484601157851401
2100;13;50.19172622780829;3.2406561596817456;0.00376511938173126;0.44822823074597096
2100;14;50.41766806670765;3.275945815616375;0.0011297298342830009;0.44783478940847676
2150;15;64.3398761180243;6.277517804050172;0.009605080483645178;0.42705421567825264
2150;16;65.8933856111001;6.575798119129734;0.006782540976394984;0.42504738325016267
2150;17;65.38960511946114;6.5551550039072985;0.00798062473155119;0.4257080890772091
2150;18;68.85627969171411;6.526197151722288;0.009143294549664569;0.4212455658877698
2150;19;68.63709098751191;6.502810907525131;0.009366334202717267;0.42151436221733035
2150;20;68.99151871876985;6.813953710903988;0.001729307259409425;0.4211361000763808
2150;21;68.80787610082243;6.795813997224172;0.0031380883980680284;0.4213611949138561
2150;22;68.54519075641961;6.785632766822607;0.003243569993722066;0.4216875957579828
2150;23;70.26866859342512;6.785947098532109;0.0035590218472831997;0.4195598185017655
2150;24;70.20469878150341;6.773810098380059;0.003907574792201676;0.4196352374307896
2150;25;70.09022053648415;6.7493766017333225;0.0046586238513829405;0.41976985700011715
2150;26;70.27399044234099;6.891633993600678;0.0004150830813887451;0.419574334336711
2150;27;70.13188389124643;6.884734991707123;0.0009139026571376108;0.4197460265318587
2150;28;70.62452301828927;6.873741289057405;0.0014830158118105039;0.4191457366885784
2150;29;70.5782700306213;6.871395147757406;0.0015389205828488792;0.41920121674619565
2150;30;70.71594919114727;6.91016346074852;0.0004478181770939832;0.4190424517240749
2200;31;82.38257580640021;12.956189511033786;0.004409679734957848;0.4070049061006999
2200;32;86.0280119011389;13.535188862312422;0.0035732692595112844;0.40348764999424314
2200;33;85.97373994684665;13.522406945031607;0.0038628323848366466;0.4035383290636782
2200;34;85.75545720113713;13.47711917116627;0.0045294243244001185;0.4037430840111671
2200;35;85.38074912918708;13.428436090927008;0.003712579558328468;0.4040985943828223
2200;36;84.98637144461422;13.355938601712293;0.004371607468420707;0.40447291118309214
2200;37;90.19567840941437;14.213896353940829;0.0014185877123063114;0.3996807898676512
2200;38;90.10867488017387;14.200393312411972;0.0013239767968514125;0.3997581440562386
2200;39;89.95646683213259;14.178575630650943;0.0010965224955862077;0.3998938364288289
2200;40;89.7858472046701;14.11255355554553;0.0037148494518198668;0.40004281783924484
2200;41;90.02428008646595;14.17741654194156;0.001964744867585199;0.39983244727874917
2200;42;89.88914879727774;14.162552311442486;0.001455553973249221;0.3999534099340801
2200;43;89.70030468472086;14.128500073633981;0.001694382387173004;0.4001217178101926
2200;44;89.75185061954865;14.133344466570385;0.001913742069112406;0.4000753656104717
2200;45;89.55515412222312;14.105467607015873;0.0016910026831482607;0.40025163396795843
2200;46;89.18060934497258;14.01639657122141;0.003767780406140833;0.4005855551444713
2200;47;91.8391083588187;14.474422376409919;0.0007529314694915903;0.3982366802805545
2200;48;91.79603588749139;14.477766650452851;2.58654933300135e-05;0.39827495322530204
2200;49;91.73477249215131;14.452101713410894;0.0010424289797836296;0.3983269693566483
2200;50;91.75294395774029;14.462296845384738;0.0005410833365228011;0.39831174541536185
2200;51;91.68441737336784;14.443474537352671;0.0010644017664642874;0.3983707626046279
2200;52;91.54645155651833;14.412119552989845;0.0017029319776736245;0.3984902715952151
2200;53;91.7129392178519;14.438527013648764;0.0017577486361131057;0.39834515796877507
2200;54;91.64926260329806;14.452451521398544;0.00010524044302184976;0.3984025673541949
2200;55;91.51301646820133;14.420834338475974;0.0007472346033284315;0.398520589863252
2200;56;91.46853366029657;14.393346856336162;0.0021768763361835097;0.3985577739206882
2200;57;92.21750302330724;14.539823592407341;1.0637003756117603e-06;0.39790900415365077
2200;58;92.1990156775502;14.53649024863118;3.674230297887243e-06;0.39792496497070706
2200;59;92.15342405777831;14.518584910738642;0.0007166449425847308;0.3979635635679386
2200;60;92.13834263760748;14.513956656666933;0.0008732471961989484;0.39797644069708293
2200;61;92.13125723449994;14.519349554498714;0.0004104130526122909;0.3979831002104279
2200;62;92.45032348649212;14.57330328703629;1.7472194809571424e-13;0.3977076486268119
